invoice_id,vendor_id,vendor_name,vendor_category,po_reference,po_amount,invoice_amount,gr_amount,deviation_pct,days_since_last_invoice,is_new_vendor,three_way_match,invoice_date,anomaly_type,label
INV-95803,V-003,MedCo Supplies Inc,medical,PO-87600,13060.38,13310.39,13060.38,1.91,21,0,1,2024-07-05,none,0
INV-76268,V-003,MedCo Supplies Inc,medical,PO-34370,12999.15,12767.45,12999.15,-1.78,23,0,1,2024-11-03,none,0
INV-67849,V-005,FastTech Solutions,IT,PO-81668,25342.84,25772.16,25342.84,1.69,18,0,1,2025-10-27,none,0
INV-29137,V-003,MedCo Supplies Inc,medical,PO-87032,11530.37,11629.59,11530.37,0.86,29,0,1,2025-06-23,none,0
INV-39471,V-009,CleanCo Services,facilities,PO-60783,6251.43,6103.04,6251.43,-2.37,24,0,1,2026-02-12,none,0
INV-89963,V-006,GlobalParts Co,industrial,PO-99871,52584.17,53023.09,52584.17,0.83,25,0,1,2024-04-09,none,0
INV-8144,V-005,FastTech Solutions,IT,PO-23006,26317.74,25690.27,0.0,-2.38,29,0,0,2026-02-06,phantom_delivery,1
INV-24631,V-008,TechServe Inc,IT,PO-59260,43086.59,42703.48,43086.59,-0.89,25,0,1,2024-07-03,none,0
INV-59258,V-010,ProMed Devices,medical,PO-15587,94351.56,91847.56,94351.56,-2.65,24,0,1,2025-03-28,none,0
INV-64392,V-003,MedCo Supplies Inc,medical,PO-16745,11884.14,11446.19876222084,11884.14,-3.69,35,0,1,2024-12-16,none,0
INV-41372,V-NEW-002,NewVendor Corp 2,industrial,PO-40144,191779.77,185981.57,181307.67,-3.02,2,1,1,2024-08-27,new_vendor_risk,1
INV-80986,V-NEW-013,NewVendor Corp 13,IT,PO-75744,202492.16,212112.47,180460.24,4.75,2,1,1,2024-05-09,new_vendor_risk,1
INV-70327,V-NEW-016,NewVendor Corp 16,medical,PO-37495,108794.78,119580.28,96561.12,9.91,18,1,0,2024-12-08,new_vendor_risk,1
INV-59711,V-007,SafetyFirst Ltd,safety,PO-25254,7923.04,8149.37,7923.04,2.86,27,0,1,2024-05-11,none,0
INV-99225,V-006,GlobalParts Co,industrial,PO-26400,50438.05,77017.3,50438.05,52.7,37,0,0,2025-11-17,overbilling,1
INV-79703,V-006,GlobalParts Co,industrial,PO-70814,51298.32,52009.89,51298.32,1.39,2,0,1,2024-11-09,duplicate,1
INV-2728,V-004,OfficeMax,stationery,PO-36502,2096.05,2063.6,2096.05,-1.55,22,0,1,2025-06-11,none,0
INV-17624,V-004,OfficeMax,stationery,PO-34562,2036.45,2054.24,2036.45,0.87,34,0,1,2024-07-26,none,0
INV-3273,V-001,Apex Supplies Ltd,industrial,PO-10661,36200.12,36422.29,36200.12,0.61,4,0,1,2026-03-13,duplicate,1
INV-50495,V-008,TechServe Inc,IT,PO-65869,47211.96,74531.85,47211.96,57.87,28,0,0,2025-05-02,overbilling,1
INV-55645,V-010,ProMed Devices,medical,PO-45308,100411.91,98075.01,100411.91,-2.33,28,0,1,2025-08-04,none,0
INV-6179,V-003,MedCo Supplies Inc,medical,PO-44336,11372.76,11465.13,11372.76,0.81,37,0,1,2026-01-16,none,0
INV-65175,V-007,SafetyFirst Ltd,safety,PO-37116,8821.68,8982.29,8821.68,1.82,36,0,1,2025-05-03,none,0
INV-83692,V-010,ProMed Devices,medical,PO-72224,94921.02,94329.41,94921.02,-0.62,25,0,1,2025-12-06,none,0
INV-18195,V-007,SafetyFirst Ltd,safety,PO-45389,8684.57,8650.319228047456,8684.57,-0.39,29,0,1,2025-12-30,none,0
INV-82737,V-003,MedCo Supplies Inc,medical,PO-40641,11699.83,11441.58,11699.83,-2.21,25,0,1,2026-03-17,none,0
INV-31087,V-002,BioTech Equipment Ltd,medical,PO-97453,174212.54,177633.04,174212.54,1.96,26,0,1,2025-05-24,none,0
INV-29523,V-002,BioTech Equipment Ltd,medical,PO-62166,174098.45,177856.97,174098.45,2.16,24,0,1,2024-10-01,none,0
INV-51269,V-006,GlobalParts Co,industrial,PO-35242,48074.1,49197.18,48074.1,2.34,32,0,1,2025-07-08,none,0
INV-1881,V-005,FastTech Solutions,IT,PO-50582,25261.58,25743.33,25261.58,1.91,34,0,1,2025-07-16,none,0
INV-12725,V-007,SafetyFirst Ltd,safety,PO-67325,7778.04,7843.83,7778.04,0.85,36,0,1,2025-07-08,none,0
INV-44332,V-008,TechServe Inc,IT,PO-40737,46809.88,46559.16,46809.88,-0.54,30,0,1,2026-03-24,none,0
INV-76067,V-006,GlobalParts Co,industrial,PO-43817,56086.15,56605.68,56086.15,0.93,28,0,1,2025-10-07,none,0
INV-17868,V-006,GlobalParts Co,industrial,PO-21173,48870.34,49876.2,48870.34,2.06,37,0,1,2025-04-19,none,0
INV-93798,V-002,BioTech Equipment Ltd,medical,PO-72742,165139.7,160308.77,165139.7,-2.93,24,0,1,2024-09-05,none,0
INV-42754,V-007,SafetyFirst Ltd,safety,PO-99314,8871.77,8941.07,8871.77,0.78,31,0,1,2024-12-06,none,0
INV-63896,V-004,OfficeMax,stationery,PO-12711,1885.19,1869.36,1885.19,-0.84,30,0,1,2025-12-15,none,0
INV-30215,V-010,ProMed Devices,medical,PO-68886,97949.84,100274.05,97949.84,2.37,34,0,1,2025-06-28,none,0
INV-21275,V-007,SafetyFirst Ltd,safety,PO-32155,8941.79,8683.9,8941.79,-2.88,27,0,1,2025-10-21,none,0
INV-48500,V-NEW-015,NewVendor Corp 15,IT,PO-57551,54997.69,60028.47,45488.62,9.15,15,1,0,2025-07-01,new_vendor_risk,1
INV-14573,V-008,TechServe Inc,IT,PO-97106,46501.92,47313.95,46501.92,1.75,29,0,1,2024-06-03,none,0
INV-8377,V-010,ProMed Devices,medical,PO-41807,85947.14,85860.61,85947.14,-0.1,29,0,1,2024-11-24,none,0
INV-96743,V-007,SafetyFirst Ltd,safety,PO-98468,8044.03,12018.24,8044.03,49.41,29,0,0,2025-12-30,overbilling,1
INV-98372,V-007,SafetyFirst Ltd,safety,PO-47692,8798.73,8861.23,8798.73,0.71,40,0,1,2024-06-06,none,0
INV-82528,V-006,GlobalParts Co,industrial,PO-86523,49722.89,48261.8,49722.89,-2.94,39,0,1,2024-07-23,none,0
INV-66043,V-004,OfficeMax,stationery,PO-39095,2011.0,2784.26,2011.0,38.45,23,0,0,2025-01-14,overbilling,1
INV-26438,V-005,FastTech Solutions,IT,PO-21151,27403.14,27171.04,27403.14,-0.85,36,0,1,2024-10-09,none,0
INV-47948,V-002,BioTech Equipment Ltd,medical,PO-94059,172892.4,171719.91,172892.4,-0.68,33,0,1,2025-01-04,none,0
INV-84889,V-003,MedCo Supplies Inc,medical,PO-23275,13133.24,13224.07,13133.24,0.69,24,0,1,2025-05-28,none,0
INV-71995,V-001,Apex Supplies Ltd,industrial,PO-96088,37431.42,38449.57,37431.42,2.72,21,0,1,2025-08-28,none,0
INV-22331,V-005,FastTech Solutions,IT,PO-15218,30389.2,30454.89,30389.2,0.22,30,0,1,2025-06-02,none,0
INV-82109,V-010,ProMed Devices,medical,PO-74621,101382.69,101028.94,101382.69,-0.35,32,0,1,2025-01-16,none,0
INV-66481,V-003,MedCo Supplies Inc,medical,PO-39109,12404.55,12261.84,12404.55,-1.15,25,0,1,2025-01-17,none,0
INV-40467,V-001,Apex Supplies Ltd,industrial,PO-65164,36669.82,35710.09,36669.82,-2.62,28,0,1,2024-05-18,none,0
INV-84068,V-005,FastTech Solutions,IT,PO-43969,27802.57,28305.4,27802.57,1.81,27,0,1,2024-05-03,none,0
INV-24828,V-007,SafetyFirst Ltd,safety,PO-87379,8734.49,8769.0,8734.49,0.4,31,0,1,2025-08-20,none,0
INV-56381,V-005,FastTech Solutions,IT,PO-62525,25701.95,25984.23,25701.95,1.1,44,0,1,2026-03-04,none,0
INV-94456,V-002,BioTech Equipment Ltd,medical,PO-84916,160507.87,155950.83,160507.87,-2.84,28,0,1,2025-08-05,none,0
INV-46717,V-001,Apex Supplies Ltd,industrial,PO-96330,33074.63,33875.18873958822,33074.63,2.42,30,0,1,2024-11-16,none,0
INV-2730,V-001,Apex Supplies Ltd,industrial,PO-37506,37868.98,37712.52,37868.98,-0.41,39,0,1,2025-05-26,none,0
INV-54201,V-005,FastTech Solutions,IT,PO-28074,30531.34,30896.0,30531.34,1.19,34,0,1,2024-09-19,none,0
INV-14884,V-001,Apex Supplies Ltd,industrial,PO-60279,38081.26,38977.1,38081.26,2.35,31,0,1,2026-01-30,none,0
INV-38487,V-009,CleanCo Services,facilities,PO-35525,6412.42,6460.262803596394,6412.42,0.75,36,0,1,2026-02-20,none,0
INV-30131,V-002,BioTech Equipment Ltd,medical,PO-56567,164220.82,165863.22,164220.82,1.0,32,0,1,2025-08-10,none,0
INV-37002,V-005,FastTech Solutions,IT,PO-51574,27386.89,27426.45,27386.89,0.14,26,0,1,2025-04-06,none,0
INV-7785,V-009,CleanCo Services,facilities,PO-97972,6505.84,6690.91,6505.84,2.84,21,0,1,2025-02-25,none,0
INV-74238,V-005,FastTech Solutions,IT,PO-10574,28270.83,27483.92,28270.83,-2.78,23,0,1,2024-07-02,none,0
INV-94596,V-003,MedCo Supplies Inc,medical,PO-27109,13148.58,12777.9,13148.58,-2.82,32,0,1,2025-04-12,none,0
INV-82480,V-010,ProMed Devices,medical,PO-28694,97891.48,93732.71102753156,97891.48,-4.25,30,0,1,2025-08-06,none,0
INV-90636,V-004,OfficeMax,stationery,PO-68101,2031.73,1988.36,0.0,-2.13,23,0,0,2025-12-13,phantom_delivery,1
INV-87222,V-009,CleanCo Services,facilities,PO-50538,6239.84,6125.25,6239.84,-1.84,30,0,1,2025-01-07,none,0
INV-33275,V-009,CleanCo Services,facilities,PO-41760,5714.9,5626.35,5714.9,-1.55,30,0,1,2026-01-12,none,0
INV-66625,V-008,TechServe Inc,IT,PO-63372,47349.19,47940.03,47349.19,1.25,27,0,1,2024-09-07,none,0
INV-78455,V-009,CleanCo Services,facilities,PO-45602,5908.93,5732.9,5908.93,-2.98,41,0,1,2024-10-22,none,0
INV-73036,V-010,ProMed Devices,medical,PO-11823,97378.2,99978.41,97378.2,2.67,21,0,1,2025-12-19,none,0
INV-48397,V-008,TechServe Inc,IT,PO-11825,41415.56,40760.19,41415.56,-1.58,21,0,1,2024-10-26,none,0
INV-99911,V-006,GlobalParts Co,industrial,PO-74721,48464.82,48752.82,0.0,0.59,32,0,0,2025-09-23,phantom_delivery,1
INV-19209,V-001,Apex Supplies Ltd,industrial,PO-92968,35620.37,36197.22,35620.37,1.62,42,0,1,2025-03-19,none,0
INV-1932,V-008,TechServe Inc,IT,PO-25537,46617.32,45272.36,46617.32,-2.89,31,0,1,2025-11-28,none,0
INV-21630,V-008,TechServe Inc,IT,PO-87892,41771.07,41620.98,41771.07,-0.36,26,0,1,2024-09-27,none,0
INV-73337,V-001,Apex Supplies Ltd,industrial,PO-70982,34004.65,47688.79,34004.65,40.24,22,0,0,2024-11-24,overbilling,1
INV-43033,V-002,BioTech Equipment Ltd,medical,PO-12070,169879.85,168615.16,169879.85,-0.74,35,0,1,2025-02-02,none,0
INV-46516,V-NEW-012,NewVendor Corp 12,IT,PO-69570,162160.47,155786.3,159816.68,-3.93,4,1,1,2025-09-06,new_vendor_risk,1
INV-72342,V-003,MedCo Supplies Inc,medical,PO-98078,11567.99,11293.97,11567.99,-2.37,30,0,1,2025-06-27,none,0
INV-61000,V-003,MedCo Supplies Inc,medical,PO-58373,12557.68,12703.42,12557.68,1.16,35,0,1,2025-07-24,none,0
INV-36536,V-001,Apex Supplies Ltd,industrial,PO-17805,31568.63,30207.928223232007,31568.63,-4.31,40,0,1,2024-10-19,none,0
INV-55366,V-010,ProMed Devices,medical,PO-28621,100248.92,96608.52210895681,100248.92,-3.63,32,0,1,2024-12-12,none,0
INV-87269,V-001,Apex Supplies Ltd,industrial,PO-17576,31822.46,31337.52,31822.46,-1.52,29,0,1,2025-04-10,none,0
INV-77402,V-010,ProMed Devices,medical,PO-92379,90274.7,129831.46,90274.7,43.82,31,0,0,2026-01-07,overbilling,1
INV-45615,V-005,FastTech Solutions,IT,PO-42578,30742.51,29932.14,30742.51,-2.64,20,0,1,2024-06-20,none,0
INV-17888,V-010,ProMed Devices,medical,PO-53276,87857.48,85254.48,87857.48,-2.96,27,0,1,2025-04-08,none,0
INV-34265,V-003,MedCo Supplies Inc,medical,PO-59393,12623.91,12479.325912322864,12623.91,-1.15,21,0,1,2025-07-31,none,0
INV-91014,V-005,FastTech Solutions,IT,PO-66599,27937.31,28325.44,27937.31,1.39,28,0,1,2025-10-20,none,0
INV-54993,V-007,SafetyFirst Ltd,safety,PO-12559,8137.6,7834.9069344187865,8137.6,-3.72,27,0,1,2025-10-26,none,0
INV-97954,V-006,GlobalParts Co,industrial,PO-26043,53064.87,70520.31,53064.87,32.89,33,0,0,2024-09-09,overbilling,1
INV-57750,V-001,Apex Supplies Ltd,industrial,PO-99863,37976.08,38094.29,37976.08,0.31,35,0,1,2025-07-31,none,0
INV-98766,V-002,BioTech Equipment Ltd,medical,PO-10877,190058.9,193536.13,190058.9,1.83,4,0,1,2025-09-30,duplicate,1
INV-56152,V-008,TechServe Inc,IT,PO-43007,44077.86,45271.57,44077.86,2.71,30,0,1,2025-05-01,none,0
INV-69073,V-005,FastTech Solutions,IT,PO-56501,28284.45,27496.08,28284.45,-2.79,29,0,1,2025-08-28,none,0
INV-52945,V-001,Apex Supplies Ltd,industrial,PO-70812,32849.14,32532.61,32849.14,-0.96,26,0,1,2024-07-21,none,0
INV-82491,V-004,OfficeMax,stationery,PO-30110,2135.18,2111.52,2135.18,-1.11,30,0,1,2024-11-21,none,0
INV-64992,V-007,SafetyFirst Ltd,safety,PO-56934,9004.68,9159.31,9004.68,1.72,25,0,1,2024-07-02,none,0
INV-91569,V-009,CleanCo Services,facilities,PO-24174,6030.74,6187.4,6030.74,2.6,23,0,1,2025-10-06,none,0
INV-18219,V-008,TechServe Inc,IT,PO-99055,43450.69,44433.41,43450.69,2.26,37,0,1,2025-02-22,none,0
INV-45364,V-005,FastTech Solutions,IT,PO-99754,28451.28,29213.43,28451.28,2.68,34,0,1,2026-01-04,none,0
INV-75262,V-006,GlobalParts Co,industrial,PO-27818,55578.68,55722.26,55578.68,0.26,27,0,1,2024-05-16,none,0
INV-55038,V-005,FastTech Solutions,IT,PO-20910,29184.88,27572.62751633901,29184.88,-5.52,35,0,1,2024-05-10,none,0
INV-74496,V-002,BioTech Equipment Ltd,medical,PO-63324,166667.2,169028.27,166667.2,1.42,36,0,1,2025-03-17,none,0
INV-5277,V-NEW-012,NewVendor Corp 12,IT,PO-21113,61058.32,62398.23,59217.16,2.19,19,1,1,2025-10-17,new_vendor_risk,1
INV-38753,V-001,Apex Supplies Ltd,industrial,PO-82406,33453.26,33927.44,33453.26,1.42,35,0,1,2026-02-25,none,0
INV-19129,V-002,BioTech Equipment Ltd,medical,PO-29863,159644.66,161049.72,159644.66,0.88,34,0,1,2026-02-27,none,0
INV-76041,V-001,Apex Supplies Ltd,industrial,PO-46030,35391.08,34916.99,35391.08,-1.34,17,0,1,2026-02-06,none,0
INV-65384,V-007,SafetyFirst Ltd,safety,PO-14903,8994.36,8803.86,8994.36,-2.12,24,0,1,2025-12-30,none,0
INV-15567,V-NEW-015,NewVendor Corp 15,IT,PO-59273,71845.29,73093.16,68561.54,1.74,13,1,1,2024-06-25,new_vendor_risk,1
INV-50636,V-004,OfficeMax,stationery,PO-47707,1857.62,1869.69,1857.62,0.65,6,0,1,2024-08-27,duplicate,1
INV-71519,V-002,BioTech Equipment Ltd,medical,PO-69582,165595.12,169303.4,165595.12,2.24,31,0,1,2025-11-21,none,0
INV-6385,V-010,ProMed Devices,medical,PO-67135,102459.09,104113.57,102459.09,1.61,30,0,1,2025-11-06,none,0
INV-97890,V-006,GlobalParts Co,industrial,PO-24466,50854.36,51659.92,50854.36,1.58,24,0,1,2024-08-16,none,0
INV-64722,V-006,GlobalParts Co,industrial,PO-82813,49773.75,51086.17,49773.75,2.64,39,0,1,2024-12-22,none,0
INV-97965,V-006,GlobalParts Co,industrial,PO-93554,52662.4,53847.07,0.0,2.25,28,0,0,2025-10-27,phantom_delivery,1
INV-32859,V-001,Apex Supplies Ltd,industrial,PO-62442,37476.96,37370.85,37476.96,-0.28,22,0,1,2024-04-07,none,0
INV-3154,V-009,CleanCo Services,facilities,PO-92831,5570.37,5519.55,5570.37,-0.91,29,0,1,2024-10-15,none,0
INV-34104,V-NEW-019,NewVendor Corp 19,industrial,PO-23881,247315.06,265086.65,209757.8,7.19,5,1,0,2026-01-04,new_vendor_risk,1
INV-99440,V-001,Apex Supplies Ltd,industrial,PO-81939,32637.58,33537.88,32637.58,2.76,28,0,1,2024-12-09,none,0
INV-32223,V-009,CleanCo Services,facilities,PO-48252,6020.16,5916.65,6020.16,-1.72,31,0,1,2026-02-14,none,0
INV-43904,V-001,Apex Supplies Ltd,industrial,PO-43642,34369.43,34732.75,34369.43,1.06,27,0,1,2024-10-28,none,0
INV-42529,V-001,Apex Supplies Ltd,industrial,PO-61882,34648.64,34479.93,0.0,-0.49,30,0,0,2026-01-05,phantom_delivery,1
INV-25567,V-003,MedCo Supplies Inc,medical,PO-96597,11556.22,11597.09,11556.22,0.35,32,0,1,2026-02-21,none,0
INV-33369,V-004,OfficeMax,stationery,PO-17251,2161.48,2194.07,2161.48,1.51,27,0,1,2025-02-03,none,0
INV-25399,V-006,GlobalParts Co,industrial,PO-71760,47223.49,46063.98,47223.49,-2.46,33,0,1,2025-10-30,none,0
INV-86119,V-001,Apex Supplies Ltd,industrial,PO-74877,35813.41,36733.48,35813.41,2.57,30,0,1,2025-11-24,none,0
INV-76283,V-002,BioTech Equipment Ltd,medical,PO-81982,160904.62,159462.49,0.0,-0.9,35,0,0,2024-10-23,phantom_delivery,1
INV-69858,V-009,CleanCo Services,facilities,PO-96159,6471.5,6349.46,0.0,-1.89,27,0,0,2025-02-16,phantom_delivery,1
INV-66275,V-002,BioTech Equipment Ltd,medical,PO-39259,172928.51,219892.95,172928.51,27.16,22,0,0,2025-08-10,overbilling,1
INV-89486,V-010,ProMed Devices,medical,PO-23305,86604.54,88834.35,86604.54,2.57,24,0,1,2025-07-17,none,0
INV-76754,V-006,GlobalParts Co,industrial,PO-99887,50637.47,50505.39,0.0,-0.26,34,0,0,2025-10-09,phantom_delivery,1
INV-62242,V-007,SafetyFirst Ltd,safety,PO-56490,8244.74,8058.78,8244.74,-2.26,36,0,1,2026-01-03,none,0
INV-90189,V-NEW-015,NewVendor Corp 15,IT,PO-27659,213919.2,217093.51,207004.12,1.48,8,1,1,2025-04-14,new_vendor_risk,1
INV-56176,V-008,TechServe Inc,IT,PO-84890,45242.0,45803.75,45242.0,1.24,35,0,1,2024-05-21,none,0
INV-66481,V-004,OfficeMax,stationery,PO-93634,1964.48,1955.93,1964.48,-0.44,27,0,1,2024-07-26,none,0
INV-11215,V-005,FastTech Solutions,IT,PO-38298,29518.96,28702.13,29518.96,-2.77,24,0,1,2024-10-11,none,0
INV-67455,V-010,ProMed Devices,medical,PO-68190,103075.56,100184.91,103075.56,-2.8,33,0,1,2025-02-26,none,0
INV-74885,V-007,SafetyFirst Ltd,safety,PO-71516,8785.29,8813.77,8785.29,0.32,24,0,1,2025-12-13,none,0
INV-87867,V-005,FastTech Solutions,IT,PO-54675,29560.07,29388.76,29560.07,-0.58,30,0,1,2024-07-20,none,0
INV-48692,V-007,SafetyFirst Ltd,safety,PO-75820,7726.26,7783.07,7726.26,0.74,27,0,1,2026-03-16,none,0
INV-36730,V-007,SafetyFirst Ltd,safety,PO-96491,7746.4,7954.49,7746.4,2.69,33,0,1,2025-05-29,none,0
INV-19507,V-010,ProMed Devices,medical,PO-10512,100336.31,97854.8,100336.31,-2.47,27,0,1,2024-12-24,none,0
INV-14343,V-009,CleanCo Services,facilities,PO-99502,6095.22,6049.956370257721,6095.22,-0.74,27,0,1,2025-05-05,none,0
INV-23658,V-004,OfficeMax,stationery,PO-81219,1890.9,1914.94,1890.9,1.27,34,0,1,2025-12-08,none,0
INV-5537,V-004,OfficeMax,stationery,PO-21881,1970.15,1973.39,0.0,0.16,38,0,0,2024-06-25,phantom_delivery,1
INV-96546,V-003,MedCo Supplies Inc,medical,PO-96721,12375.79,12251.17,12375.79,-1.01,25,0,1,2025-12-25,none,0
INV-65110,V-002,BioTech Equipment Ltd,medical,PO-59515,175433.13,178489.89,175433.13,1.74,33,0,1,2026-01-07,none,0
INV-29574,V-007,SafetyFirst Ltd,safety,PO-27394,7929.47,8074.16,7929.47,1.82,35,0,1,2025-03-24,none,0
INV-11600,V-009,CleanCo Services,facilities,PO-19310,6401.75,6504.15,6401.75,1.6,32,0,1,2024-08-28,none,0
INV-51111,V-004,OfficeMax,stationery,PO-10758,2044.15,2043.29,2044.15,-0.04,29,0,1,2024-04-14,none,0
INV-12364,V-004,OfficeMax,stationery,PO-96279,1838.74,2530.38,1838.74,37.61,22,0,0,2025-03-22,overbilling,1
INV-78009,V-001,Apex Supplies Ltd,industrial,PO-28813,38233.9,37883.18,38233.9,-0.92,26,0,1,2025-05-05,none,0
INV-15612,V-005,FastTech Solutions,IT,PO-84567,29456.78,41318.39,29456.78,40.27,29,0,0,2024-10-27,overbilling,1
INV-11008,V-009,CleanCo Services,facilities,PO-68856,5788.37,5660.59,5788.37,-2.21,29,0,1,2024-11-07,none,0
INV-10878,V-004,OfficeMax,stationery,PO-84601,2159.46,2139.84,2159.46,-0.91,34,0,1,2024-04-18,none,0
INV-75338,V-002,BioTech Equipment Ltd,medical,PO-24040,165639.9,170234.04,165639.9,2.77,30,0,1,2025-07-22,none,0
INV-58910,V-009,CleanCo Services,facilities,PO-65503,6142.3,6040.37,6142.3,-1.66,28,0,1,2024-08-17,none,0
INV-6817,V-005,FastTech Solutions,IT,PO-67154,28112.92,28706.97,28112.92,2.11,31,0,1,2026-03-25,none,0
INV-27607,V-004,OfficeMax,stationery,PO-69255,1821.34,1810.26,1821.34,-0.61,27,0,1,2025-07-29,none,0
INV-18201,V-008,TechServe Inc,IT,PO-76610,46040.21,46870.33,46040.21,1.8,27,0,1,2026-01-16,none,0
INV-73071,V-NEW-003,NewVendor Corp 3,industrial,PO-67476,147548.67,156289.24,134144.15,5.92,15,1,0,2025-02-16,new_vendor_risk,1
INV-30698,V-005,FastTech Solutions,IT,PO-73928,27280.05,27369.62,27280.05,0.33,34,0,1,2024-04-17,none,0
INV-25000,V-005,FastTech Solutions,IT,PO-44750,29786.27,30216.83,29786.27,1.45,39,0,1,2025-02-03,none,0
INV-95985,V-008,TechServe Inc,IT,PO-80618,43199.59,43856.27,43199.59,1.52,22,0,1,2025-12-02,none,0
INV-70472,V-001,Apex Supplies Ltd,industrial,PO-80623,33418.35,32991.93,33418.35,-1.28,21,0,1,2026-01-23,none,0
INV-44911,V-001,Apex Supplies Ltd,industrial,PO-10191,36793.78,36692.63,36793.78,-0.27,29,0,1,2024-05-22,none,0
INV-64099,V-008,TechServe Inc,IT,PO-53321,43538.16,65606.95,43538.16,50.69,36,0,0,2025-12-11,overbilling,1
INV-77072,V-010,ProMed Devices,medical,PO-84068,86178.76,113133.1,86178.76,31.28,39,0,0,2025-02-13,overbilling,1
INV-30421,V-008,TechServe Inc,IT,PO-38701,46730.3,46616.2,46730.3,-0.24,23,0,1,2025-07-18,none,0
INV-44103,V-006,GlobalParts Co,industrial,PO-10195,49509.23,47799.27769445227,49509.23,-3.45,36,0,1,2025-08-25,none,0
INV-27855,V-010,ProMed Devices,medical,PO-63217,97255.63,99008.15110122708,97255.63,1.8,35,0,1,2025-02-20,none,0
INV-65075,V-005,FastTech Solutions,IT,PO-38391,27569.77,27553.93,27569.77,-0.06,30,0,1,2024-05-01,none,0
INV-5284,V-003,MedCo Supplies Inc,medical,PO-27495,12068.98,12315.28,12068.98,2.04,20,0,1,2025-06-01,none,0
INV-98999,V-007,SafetyFirst Ltd,safety,PO-95730,8172.38,8147.97,8172.38,-0.3,25,0,1,2025-12-24,none,0
INV-90713,V-008,TechServe Inc,IT,PO-92184,48315.06,49570.82,48315.06,2.6,32,0,1,2026-03-10,none,0
INV-78664,V-001,Apex Supplies Ltd,industrial,PO-92090,37346.72,36383.20254948349,37346.72,-2.58,30,0,1,2025-04-18,none,0
INV-68648,V-006,GlobalParts Co,industrial,PO-85602,50363.41,50870.78,50363.41,1.01,45,0,1,2025-09-07,none,0
INV-87755,V-010,ProMed Devices,medical,PO-49472,87896.09,85944.04,87896.09,-2.22,33,0,1,2024-11-09,none,0
INV-32191,V-007,SafetyFirst Ltd,safety,PO-77278,7859.6,7844.19,7859.6,-0.2,42,0,1,2024-05-10,none,0
INV-72934,V-003,MedCo Supplies Inc,medical,PO-19608,12783.59,20354.92,12783.59,59.23,29,0,0,2025-12-01,overbilling,1
INV-19643,V-009,CleanCo Services,facilities,PO-70762,5877.9,5876.9,5877.9,-0.02,33,0,1,2024-06-03,none,0
INV-88521,V-NEW-014,NewVendor Corp 14,industrial,PO-16721,86351.98,82566.22,82768.26,-4.38,19,1,1,2024-03-31,new_vendor_risk,1
INV-30017,V-008,TechServe Inc,IT,PO-52957,44955.09,44666.36,0.0,-0.64,32,0,0,2024-04-18,phantom_delivery,1
INV-76295,V-008,TechServe Inc,IT,PO-84075,47486.0,64921.61,47486.0,36.72,33,0,0,2024-03-28,overbilling,1
INV-99376,V-005,FastTech Solutions,IT,PO-13105,29395.05,29510.0,29395.05,0.39,29,0,1,2025-08-04,none,0
INV-43549,V-003,MedCo Supplies Inc,medical,PO-51856,12270.84,12267.39,12270.84,-0.03,33,0,1,2024-10-24,none,0
INV-45829,V-001,Apex Supplies Ltd,industrial,PO-46477,32762.17,33005.22,0.0,0.74,24,0,0,2024-04-16,phantom_delivery,1
INV-11199,V-004,OfficeMax,stationery,PO-80075,2094.73,2074.87,2094.73,-0.95,29,0,1,2025-05-16,none,0
INV-58793,V-004,OfficeMax,stationery,PO-89202,2178.69,2119.03,2178.69,-2.74,38,0,1,2024-10-13,none,0
INV-6740,V-006,GlobalParts Co,industrial,PO-22127,49148.35,47933.83,49148.35,-2.47,32,0,1,2024-03-26,none,0
INV-36895,V-001,Apex Supplies Ltd,industrial,PO-35189,38211.61,37537.6,38211.61,-1.76,32,0,1,2025-10-28,none,0
INV-91250,V-003,MedCo Supplies Inc,medical,PO-36218,11740.06,11970.54,11740.06,1.96,23,0,1,2024-12-10,none,0
INV-59015,V-002,BioTech Equipment Ltd,medical,PO-30700,161845.89,158301.34,161845.89,-2.19,25,0,1,2025-12-15,none,0
INV-69584,V-005,FastTech Solutions,IT,PO-19287,27434.36,27411.92,27434.36,-0.08,5,0,1,2024-10-18,duplicate,1
INV-75086,V-003,MedCo Supplies Inc,medical,PO-67947,11487.99,11396.29,11487.99,-0.8,21,0,1,2025-04-14,none,0
INV-63499,V-005,FastTech Solutions,IT,PO-61196,27533.65,28011.52,27533.65,1.74,29,0,1,2025-06-23,none,0
INV-76610,V-003,MedCo Supplies Inc,medical,PO-24417,12852.51,12857.16,12852.51,0.04,43,0,1,2026-03-15,none,0
INV-30172,V-005,FastTech Solutions,IT,PO-93931,28781.33,28714.91,28781.33,-0.23,29,0,1,2026-03-02,none,0
INV-5349,V-003,MedCo Supplies Inc,medical,PO-80486,12481.38,12422.05,12481.38,-0.48,27,0,1,2024-08-20,none,0
INV-11245,V-009,CleanCo Services,facilities,PO-65868,5797.67,6226.458160062266,5797.67,7.4,37,0,1,2024-12-03,none,0
INV-49929,V-002,BioTech Equipment Ltd,medical,PO-93265,160289.27,163092.82,160289.27,1.75,2,0,1,2024-09-14,duplicate,1
INV-53858,V-007,SafetyFirst Ltd,safety,PO-40801,8621.04,8809.03,8621.04,2.18,23,0,1,2026-01-05,none,0
